State,Municipality,Date,Deaths,Confirmed,Recovered,Active
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-06-20,1,1,0,0
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-06-23,0,2,2,0
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-06-28,0,1,1,0
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-07-01,0,1,1,0
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-07-02,0,1,1,0
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-07-03,0,1,1,0
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-07-04,0,1,1,0
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-07-07,0,2,0,2
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-07-11,0,1,0,1
Veracruz de Ignacio de la Llave,CHOCAMÁN,2020-07-15,0,1,0,1
Veracruz de Ignacio de la Llave,CHONTLA,2020-05-16,0,2,2,0
Veracruz de Ignacio de la Llave,CHUMATLÁN,2020-06-12,0,1,1,0
Veracruz de Ignacio de la Llave,CITLALTÉPETL,2020-07-09,0,1,0,1
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-04-24,0,1,1,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-05-02,0,2,2,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-05-07,0,1,1,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-05-10,1,1,0,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-05-17,1,1,0,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-05-18,0,1,1,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-05-20,0,1,1,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-05-23,0,2,2,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-06-02,0,1,1,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-06-08,0,1,1,0
Veracruz de Ignacio de la Llave,COACOATZINTLA,2020-06-27,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-04-08,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-04-20,1,1,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-03,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-09,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-10,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-18,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-20,1,1,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-21,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-23,1,1,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-24,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-27,3,3,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-28,0,2,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-29,1,1,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-30,0,3,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-05-31,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-01,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-02,0,2,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-03,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-04,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-05,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-07,0,2,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-08,1,2,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-10,1,1,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-11,1,4,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-12,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-14,0,3,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-15,0,3,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-16,0,2,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-17,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-19,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-20,2,5,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-22,1,3,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-23,0,2,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-24,0,3,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-25,0,2,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-26,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-27,0,2,2,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-28,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-29,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-06-30,1,1,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-01,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-02,1,4,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-03,0,3,3,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-04,1,1,0,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-05,0,1,1,0
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-06,0,1,0,1
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-07,0,3,0,3
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-08,2,3,0,1
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-09,0,4,0,4
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-10,0,2,0,2
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-11,0,2,0,2
Veracruz de Ignacio de la Llave,COATEPEC,2020-07-13,0,1,0,1
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-03-15,0,1,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-03-28,0,1,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-03-31,0,1,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-01,2,3,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-03,0,2,2,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-04,1,1,0,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-05,0,1,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-06,1,1,0,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-08,0,1,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-09,1,1,0,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-10,1,2,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-11,0,1,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-12,1,3,2,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-13,1,5,4,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-14,1,3,2,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-15,2,3,1,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-16,1,3,2,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-17,3,7,4,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-18,7,12,5,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-19,1,5,4,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-20,4,11,7,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-21,2,6,4,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-22,3,5,2,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-23,5,12,7,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-24,3,14,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-25,0,10,10,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-26,3,7,4,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-27,1,10,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-28,0,5,5,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-29,2,13,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-04-30,3,24,21,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-01,9,26,17,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-02,2,20,18,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-03,10,24,14,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-04,2,13,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-05,3,10,7,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-06,4,14,10,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-07,7,16,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-08,3,15,12,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-09,4,12,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-10,4,13,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-11,3,18,15,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-12,4,22,18,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-13,7,27,20,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-14,5,13,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-15,6,19,13,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-16,4,15,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-17,6,14,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-18,0,13,13,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-19,5,13,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-20,3,11,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-21,1,10,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-22,6,22,16,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-23,4,16,12,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-24,4,13,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-25,5,16,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-26,6,15,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-27,1,10,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-28,0,13,13,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-29,1,4,3,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-30,1,14,13,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-05-31,4,12,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-01,7,15,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-02,5,8,3,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-03,1,7,6,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-04,4,7,3,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-05,4,12,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-06,4,13,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-07,0,4,4,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-08,6,25,19,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-09,2,11,9,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-10,3,11,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-11,2,10,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-12,2,9,7,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-13,2,10,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-14,1,12,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-15,4,22,18,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-16,2,10,8,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-17,0,11,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-18,2,17,15,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-19,1,17,16,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-20,5,22,17,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-21,3,16,13,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-22,5,31,26,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-23,4,18,14,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-24,5,25,20,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-25,2,19,17,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-26,1,20,19,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-27,2,21,19,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-28,3,24,21,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-29,2,23,21,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-06-30,3,22,19,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-01,3,28,25,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-02,1,12,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-03,1,12,11,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-04,2,22,20,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-05,2,22,20,0
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-06,0,11,0,11
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-07,3,18,0,15
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-08,0,10,0,10
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-09,0,17,0,17
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-10,0,9,0,9
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-11,0,8,0,8
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-12,0,6,0,6
Veracruz de Ignacio de la Llave,COATZACOALCOS,2020-07-13,0,10,0,10
Veracruz de Ignacio de la Llave,COATZINTLA,2020-04-16,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-04-18,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-04-21,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-04-23,1,1,0,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-04-28,0,3,3,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-04-29,1,1,0,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-04-30,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-01,1,2,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-03,0,4,4,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-04,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-05,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-07,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-08,2,5,3,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-10,0,2,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-11,0,2,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-12,1,3,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-13,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-14,1,6,5,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-16,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-17,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-18,1,3,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-20,1,3,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-21,2,3,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-22,0,3,3,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-23,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-25,0,2,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-26,1,4,3,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-27,1,3,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-28,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-05-31,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-02,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-04,0,2,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-05,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-06,0,3,3,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-08,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-11,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-13,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-15,1,1,0,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-19,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-20,0,3,3,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-21,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-22,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-26,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-27,0,2,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-28,0,2,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-06-30,0,4,4,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-01,0,1,1,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-03,0,5,5,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-04,0,3,3,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-05,1,3,2,0
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-06,0,1,0,1
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-07,0,3,0,3
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-09,0,1,0,1
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-10,0,4,0,4
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-11,0,1,0,1
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-13,0,1,0,1
Veracruz de Ignacio de la Llave,COATZINTLA,2020-07-15,0,1,0,1
Veracruz de Ignacio de la Llave,COETZALA,2020-06-14,0,1,1,0
Veracruz de Ignacio de la Llave,COETZALA,2020-06-18,0,1,1,0
Veracruz de Ignacio de la Llave,COETZALA,2020-06-19,0,1,1,0
Veracruz de Ignacio de la Llave,COLIPA,2020-06-30,0,1,1,0
Veracruz de Ignacio de la Llave,COLIPA,2020-07-09,0,1,0,1
Veracruz de Ignacio de la Llave,COMAPA,2020-05-17,0,1,1,0
Veracruz de Ignacio de la Llave,COMAPA,2020-05-23,1,1,0,0
Veracruz de Ignacio de la Llave,COMAPA,2020-06-20,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-06,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-07,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-11,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-13,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-18,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-20,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-21,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-24,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-28,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-04-30,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-01,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-02,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-03,1,1,0,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-04,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-05,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-09,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-11,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-13,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-15,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-16,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-17,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-18,1,5,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-19,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-20,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-21,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-22,2,6,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-23,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-24,0,1,1,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-25,0,5,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-27,0,5,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-28,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-29,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-30,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-05-31,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-01,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-02,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-03,0,3,3,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-04,0,3,3,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-05,1,5,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-06,0,2,2,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-07,1,6,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-08,1,4,3,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-09,2,7,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-10,1,6,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-11,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-12,1,11,10,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-13,1,9,8,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-14,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-15,0,10,10,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-16,0,5,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-17,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-18,0,3,3,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-19,0,7,7,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-20,0,14,14,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-21,1,4,3,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-22,1,12,11,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-23,0,8,8,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-24,0,5,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-25,2,9,7,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-26,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-27,1,5,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-28,0,12,12,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-29,0,10,10,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-06-30,1,10,9,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-01,0,7,7,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-02,1,6,5,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-03,0,11,11,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-04,0,4,4,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-05,1,10,9,0
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-06,0,22,0,22
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-07,0,13,0,13
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-08,0,10,0,10
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-09,0,31,0,31
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-10,0,11,0,11
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-11,0,2,0,2
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-12,0,4,0,4
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-13,0,3,0,3
Veracruz de Ignacio de la Llave,COSAMALOAPAN DE CARPIO,2020-07-14,0,3,0,3
